0.944336,0.962891,0.93457,0.926758,0.886719,0.811523
0.979492,0.949219,0.935547,0.926758,0.893555,0.816406
0.962891,0.951172,0.939453,0.919922,0.891602,0.818359
0.983398,0.962891,0.953125,0.921875,0.892578,0.822266
0.923828,0.944336,0.957031,0.920898,0.891602,0.824219
0.936523,0.957031,0.949219,0.930664,0.887695,0.829102
0.910156,0.932617,0.950195,0.938477,0.890625,0.831055
0.892578,0.916016,0.953125,0.943359,0.888672,0.834961
0.950195,0.915039,0.959961,0.949219,0.893555,0.834961
0.964844,0.958984,0.955078,0.956055,0.897461,0.832031
0.874023,0.942383,0.948242,0.952148,0.900391,0.832031
0.881836,0.945312,0.950195,0.953125,0.90625,0.834961
0.842773,0.920898,0.9375,0.947266,0.911133,0.841797
0.893555,0.895508,0.938477,0.947266,0.90918,0.84082
0.892578,0.897461,0.954102,0.946289,0.907227,0.839844
0.901367,0.90332,0.953125,0.945312,0.910156,0.87207
0.948242,0.910156,0.94043,0.930664,0.916016,0.875
0.898438,0.918945,0.925781,0.930664,0.916992,0.875977
0.945312,0.923828,0.923828,0.945312,0.917969,0.884766
0.912109,0.919922,0.919922,0.930664,0.920898,0.886719
0.90332,0.916992,0.916992,0.927734,0.912109,0.893555
0.908203,0.908203,0.929688,0.935547,0.911133,0.891602
0.894531,0.910156,0.930664,0.931641,0.90918,0.890625
0.897461,0.910156,0.932617,0.932617,0.914062,0.90918
0.915039,0.931641,0.935547,0.932617,0.920898,0.907227
0.917969,0.928711,0.933594,0.933594,0.924805,0.913086
0.891602,0.891602,0.932617,0.924805,0.935547,0.905273
0.893555,0.926758,0.936523,0.923828,0.931641,0.900391
0.910156,0.932617,0.936523,0.927734,0.930664,0.900391
0.897461,0.919922,0.932617,0.931641,0.921875,0.901367
0.858398,0.892578,0.926758,0.927734,0.929688,0.904297
0.871094,0.888672,0.944336,0.925781,0.926758,0.904297
0.863281,0.896484,0.939453,0.925781,0.920898,0.90332
0.902344,0.897461,0.930664,0.93457,0.922852,0.905273
0.939453,0.918945,0.921875,0.938477,0.917969,0.907227
0.94043,0.952148,0.908203,0.94043,0.919922,0.911133
0.896484,0.925781,0.914062,0.933594,0.917969,0.916016
0.900391,0.923828,0.900391,0.938477,0.925781,0.915039
0.918945,0.915039,0.897461,0.935547,0.928711,0.914062
0.901084,0.907409,0.903633,0.898861,0.878359,0.839482
