0,0,0,0,0
0.86,0.94,0.94,0.948,0.948
0.872,0.948,0.948,0.964,0.976
0.916,0.968,0.976,0.968,0.984
0.904,0.936,0.964,0.972,0.972
0.864,0.928,0.948,0.952,0.968
0.9,0.96,0.972,0.976,0.952
0.864,0.94,0.956,0.96,0.968
0.844,0.952,0.952,0.96,0.964
0.892,0.956,0.968,0.956,0.976
0.88,0.944,0.956,0.964,0.96
0.86,0.944,0.968,0.956,0.956
0.864,0.92,0.944,0.94,0.944
0.868,0.94,0.948,0.964,0.944
0.876,0.956,0.984,0.968,0.964
0.86,0.948,0.94,0.972,0.952
0.864,0.936,0.956,0.956,0.956
0.884,0.932,0.956,0.964,0.968
0.912,0.936,0.96,0.96,0.964
0.888,0.94,0.948,0.968,0.976
0.892,0.956,0.976,0.98,0.972
0.876,0.952,0.956,0.968,0.984
0.908,0.952,0.96,0.964,0.964
0.908,0.952,0.984,0.972,0.976
0.876,0.936,0.956,0.976,0.972
0.896,0.956,0.956,0.956,0.968
0.868,0.964,0.96,0.972,0.968
0.888,0.936,0.956,0.952,0.952
0.892,0.944,0.968,0.984,0.976
0.904,0.956,0.956,0.96,0.956
0.892,0.956,0.968,0.96,0.972
0.888,0.948,0.96,0.968,0.964
0.868,0.928,0.936,0.96,0.952
0.884,0.944,0.964,0.968,0.956
0.908,0.924,0.928,0.932,0.94
0.872,0.932,0.952,0.964,0.948
0.872,0.948,0.988,0.98,0.984
0.848,0.932,0.96,0.948,0.964
0.892,0.952,0.972,0.972,0.972
0.904,0.94,0.956,0.968,0.968
0.832,0.916,0.948,0.948,0.972
0.888,0.952,0.964,0.984,0.972
0.848,0.956,0.952,0.948,0.948
0.872,0.932,0.952,0.972,0.968
0.864,0.952,0.956,0.956,0.952
0.876,0.94,0.972,0.972,0.968
0.88,0.944,0.952,0.952,0.956
0.848,0.94,0.96,0.976,0.976
0.88,0.956,0.968,0.96,0.972
0.916,0.956,0.944,0.96,0.964
0.864,0.916,0.96,0.964,0.98
0.82,0.876,0.92,0.92,0.932
0.84,0.896,0.932,0.952,0.944
0.86,0.936,0.96,0.964,0.968
0.916,0.948,0.972,0.98,0.984
0.892,0.928,0.94,0.956,0.96
0.856,0.904,0.924,0.96,0.964
0.868,0.928,0.952,0.956,0.968
0.816,0.916,0.94,0.956,0.964
0.916,0.944,0.96,0.968,0.964
0.892,0.94,0.956,0.96,0.956
0.872,0.944,0.968,0.956,0.944
0.912,0.96,0.956,0.964,0.976
0.892,0.94,0.932,0.932,0.932
0.848,0.912,0.924,0.916,0.904
0.844,0.916,0.936,0.92,0.936
0.86,0.92,0.932,0.932,0.924
0.872,0.94,0.944,0.936,0.932
0.872,0.932,0.944,0.952,0.948
0.856,0.932,0.944,0.952,0.956
0.88,0.944,0.96,0.948,0.944
0.852,0.936,0.944,0.964,0.956
0.904,0.944,0.964,0.944,0.96
0.836,0.912,0.936,0.952,0.956
0.9,0.944,0.944,0.956,0.96
0.812,0.908,0.94,0.936,0.932
0.904,0.94,0.972,0.98,0.98
0.852,0.944,0.968,0.964,0.972
0.856,0.928,0.952,0.94,0.956
0.92,0.936,0.96,0.96,0.968
0.88,0.94,0.956,0.96,0.94
0.896,0.928,0.976,0.964,0.952
0.884,0.924,0.968,0.98,0.972
0.828,0.936,0.948,0.956,0.972
0.856,0.932,0.952,0.956,0.968
0.876,0.952,0.964,0.956,0.968
