0.760742,0.737305,0.790039,0.818359
0.808594,0.848633,0.787109,0.74707
0.852539,0.959961,0.901367,0.837891
0.949219,0.851562,0.920898,0.896484
0.895508,0.882812,0.905273,0.858398
0.838867,0.87207,0.850586,0.821289
0.875977,0.87793,0.831055,0.836914
0.87793,0.905273,0.871094,0.87793
0.869141,0.896484,0.867188,0.897461
0.883789,0.896484,0.873047,0.902344
0.882812,0.890625,0.868164,0.900391
0.862305,0.885742,0.868164,0.874023
0.884766,0.902344,0.858398,0.876953
0.890625,0.898438,0.883789,0.902344
0.901367,0.911133,0.869141,0.90332
0.894531,0.917969,0.895508,0.900391
0.868164,0.927734,0.879883,0.892578
0.919922,0.929688,0.900391,0.916016
0.90918,0.916992,0.910156,0.897461
0.954102,0.939453,0.924805,0.901367
0.950195,0.911133,0.908203,0.920898
0.93457,0.912109,0.898438,0.908203
0.931641,0.907227,0.891602,0.900391
0.930664,0.921875,0.893555,0.919922
0.928711,0.928711,0.898438,0.916016
0.913086,0.922852,0.914062,0.938477
0.912109,0.919922,0.898438,0.935547
0.894531,0.884766,0.863281,0.918945
0.904297,0.908203,0.87207,0.913086
0.897461,0.898438,0.878906,0.914062
0.935547,0.923828,0.883789,0.931641
0.922852,0.888672,0.874023,0.916992
0.921875,0.896484,0.881836,0.927734
0.925781,0.898438,0.895508,0.917969
0.945312,0.898438,0.910156,0.9375
0.953125,0.914062,0.930664,0.927734
0.954102,0.914062,0.924805,0.930664
0.958984,0.90332,0.918945,0.925781
0.958984,0.907227,0.927734,0.925781
0.944336,0.900391,0.923828,0.908203
0.94043,0.90625,0.932617,0.908203
0.949219,0.916016,0.94043,0.915039
0.958008,0.922852,0.94043,0.917969
0.946289,0.919922,0.936523,0.920898
0.952148,0.916992,0.935547,0.920898
0.949219,0.917969,0.935547,0.911133
0.946289,0.931641,0.936523,0.923828
0.942383,0.919922,0.93457,0.920898
0.942383,0.925781,0.945312,0.938477
0.962891,0.936523,0.952148,0.952148
0.9375,0.926758,0.933594,0.941406
0.927734,0.920898,0.929688,0.944336
0.927734,0.919922,0.928711,0.93457
0.930664,0.920898,0.935547,0.927734
0.922852,0.916016,0.9375,0.926758
0.923828,0.913086,0.933594,0.929688
0.930664,0.916016,0.932617,0.932617
0.933594,0.913086,0.927734,0.931641
0.930664,0.917969,0.929688,0.933594
0.932617,0.920898,0.921875,0.943359
0.933594,0.922852,0.924805,0.949219
0.9375,0.933594,0.920898,0.949219
0.946289,0.944336,0.9375,0.954102
0.947266,0.944336,0.94043,0.956055
0.94043,0.941406,0.93457,0.951172
0.948242,0.945312,0.936523,0.949219
0.941406,0.942383,0.931641,0.947266
0.946289,0.938477,0.939453,0.955078
0.941406,0.9375,0.938477,0.958984
0.941406,0.9375,0.948242,0.958984
0.941406,0.94043,0.951172,0.959961
0.941406,0.935547,0.956055,0.959961
0.946289,0.94043,0.960938,0.962891
0.951172,0.946289,0.967773,0.963867
0.952148,0.945312,0.962891,0.962891
0.950195,0.947266,0.962891,0.961914
0.950195,0.949219,0.962891,0.964844
0.949219,0.948242,0.962891,0.966797
0.951172,0.951172,0.961914,0.966797
0.950195,0.953125,0.956055,0.966797
0.950195,0.958984,0.955078,0.967773
0.953125,0.957031,0.956055,0.967773
0.955078,0.960938,0.966797,0.973633
0.958008,0.96875,0.955078,0.973633
0.967773,0.96582,0.958984,0.97168
0.969727,0.969727,0.960938,0.972656
0.96875,0.978516,0.963867,0.974609
0.967773,0.977539,0.985352,0.974609
0.96875,0.976562,0.982422,0.975586
0.96875,0.975586,0.978516,0.987305
0.973633,0.975586,0.978516,0.976562
0.973633,0.974609,0.976562,0.976562
0.970703,0.980469,0.978516,0.983398
0.972656,0.981445,0.982422,0.986328
0.974609,0.985352,0.986328,0.984375
0.976562,0.986328,0.981445,0.984375
0.976562,0.987305,0.979492,0.984375
0.975586,0.988281,0.978516,0.985352
0.979492,0.986328,0.982422,0.984375
0.980469,0.996094,0.977539,0.983398
0.980469,0.998047,0.977539,0.981445
0.975586,0.988281,0.977539,0.982422
0.975586,0.985352,0.97168,0.985352
0.96582,0.985352,0.972656,0.97168
0.96582,0.985352,0.97168,0.978516
0.980469,0.985352,0.969727,0.982422
0.982422,0.988281,0.96582,0.981445
0.985352,0.987305,0.96582,0.970703
0.992188,0.984375,0.96582,0.970703
0.995117,0.989258,0.963867,0.97168
0.993164,0.989258,0.960938,0.96875
0.993164,0.987305,0.964844,0.967773
0.984375,0.985352,0.959961,0.964844
0.982422,0.984375,0.957031,0.966797
0.986328,0.983398,0.955078,0.96582
0.986328,0.983398,0.956055,0.964844
0.986328,0.983398,0.953125,0.964844
0.96582,0.97168,0.958984,0.958984
0.964844,0.97168,0.954102,0.958008
0.750977,0.75,0.75,0.75
0.758789,0.760742,0.751953,0.758789
0.765625,0.774414,0.788086,0.793945
0.773438,0.797852,0.783203,0.798828
0.797852,0.796875,0.802734,0.796875
0.804688,0.805664,0.80957,0.810547
0.821289,0.816406,0.825195,0.838867
0.828125,0.826172,0.833984,0.84082
0.837891,0.824219,0.835938,0.847656
0.841797,0.837891,0.836914,0.84375
0.84375,0.845703,0.823242,0.844727
0.844727,0.844727,0.821289,0.830078
0.84668,0.837891,0.825195,0.824219
0.832031,0.833984,0.816406,0.831055
0.852539,0.861328,0.821289,0.833984
0.84375,0.841797,0.820312,0.836914
0.851562,0.847656,0.823242,0.832031
0.832031,0.834961,0.822266,0.833984
0.828125,0.837891,0.832031,0.835938
0.833984,0.835938,0.833008,0.837891
0.837891,0.834961,0.837891,0.84375
0.84375,0.834961,0.841797,0.845703
0.841797,0.828125,0.84668,0.849609
0.839844,0.828125,0.847656,0.845703
0.836914,0.827148,0.84668,0.851562
0.849609,0.832031,0.851562,0.861328
0.836914,0.836914,0.853516,0.851562
0.835938,0.841797,0.853516,0.852539
0.84082,0.841797,0.851562,0.856445
0.838867,0.842773,0.852539,0.848633
0.84375,0.84375,0.854492,0.84668
0.84375,0.841797,0.852539,0.84668
0.842773,0.838867,0.851562,0.844727
0.84082,0.836914,0.850586,0.84375
0.84082,0.830078,0.855469,0.839844
0.842773,0.835938,0.858398,0.84082
0.838867,0.822266,0.863281,0.838867
0.84375,0.827148,0.859375,0.836914
0.873047,0.832031,0.863281,0.84082
0.87793,0.850586,0.875,0.847656
0.889648,0.860352,0.876953,0.848633
0.883789,0.864258,0.875977,0.850586
0.879883,0.865234,0.881836,0.857422
0.880859,0.87207,0.881836,0.860352
0.894531,0.865234,0.880859,0.860352
0.895508,0.869141,0.884766,0.864258
